미디어타입,아티스트,장소명,장소타입,장소설명,영업시간,브레이크타임,휴무일,주소,위도,경도,전화번호,최종작성일
artist,BTOB,별빛정원 우주,playground,집사부일체 장윤정편 오프닝 장소,매일 17시 - 23시,정보없음,연중무휴,경기도 이천시 마장면 덕이로 154번길 287-76,37.242209,127.390982,031-645-0002,2022-11-18
artist,BTOB,벽초지수목원,playground,L.U.V 뮤직비디오 촬영지,매일 09시 - 17시 30분,정보없음,연중무휴,경기도 파주시 광탄면 부흥로 242,37.800977,126.873712,0507-1421-2022,2022-11-18
artist,BTOB,통영 한산마리나호텔&리조트,stay,BTOB 민혁이 방문한 호텔,"매일 입실 15시, 퇴실 11시",정보없음,연중무휴,경상남도 통영시 산양읍 삼칭이해안길 820,34.80466,128.435008,055-648-3332,2022-11-18
artist,BTOB,경주한옥호텔 춘추관,stay,"육성재, 프니엘 출연 예능을 촬영한 펜션","매일 입실 15시, 퇴실 11시",정보없음,연중무휴,경상북도 경주시 대경로 4821-5,35.822733,129.186002,1833-9306,2022-11-18
artist,BTOB,경주월드,playground,"육성재, 프니엘이 방문한 경주의 놀이공원",매일 10시 - 18시,정보없음,연중무휴,경상북도 경주시 보문로 544,35.835594,129.282884,054-745-7711,2022-11-18
artist,BTOB,영화[리틀포레스트]촬영지,playground,서은광 솔로곡 `아무도 모른다`의 감성적인 촬영지,매일 00시 - 24시,정보없음,연중무휴,경상북도 군위군 우보면 미성5길 58-1,36.179749,128.664579,054-380-6770,2022-11-18
artist,BTOB,1913 송정역 시장,playground,이민혁과 서은광이 방문한 시장 거리,"월-목 11시 - 22시, 금-일 11시 - 23시",정보없음,"2, 4번째 월요일",광주광역시 광산구 송정로8번길 13,35.1364035,126.791996,062-942-1914,2022-11-18
artist,BTOB,호텔 드 포레,playground,테이스티로드에서 비투비 정일훈&이민혁이 머문 호텔,"매일 입실 15시, 퇴실 11시",정보없음,연중무휴,대구광역시 달성군 가창면 가창로 891,35.788493,128.633589,1688-8511,2022-11-18
artist,BTOB,아소다이닝,restaurant,"테이스티로드에서 일훈, 유라가 방문한 이자카야",월-토 17시 - 24시,정보없음,일요일,대구광역시 수성구 달구벌대로496길 29,35.856198,128.634104,053-217-1002,2022-11-18
artist,BTOB,광안대교,playground,너없인 안된다` MV 촬영지,매일 00시 - 24시,정보없음,연중무휴,부산광역시 수영구 민락동 광안대교,35.147603,129.130119,051-780-0077,2022-11-18
artist,BTOB,이끼롤까스 가로수길점,restaurant,비투비 민혁이 다녀간 돈가스 맛집,매일 11시 30분 - 21시 20분,토-월 16시 - 17시,연중무휴,서울특별시 강남구 강남대로156길 35,37.518901,127.021873,02-514-3347,2022-11-18
artist,BTOB,장독대김치찌개,restaurant,서은광이 11년째 단골인 김치찌개 리얼 맛집,매일 00시 - 24시,정보없음,연중무휴,서울특별시 강남구 도산대로102길 5 1층,37.5243798,127.053036,02-543-7754,2022-11-18
artist,BTOB,만,restaurant,서은광이 방문한 장어 요리 집,월-토 11시 30분 - 22시,15시 - 17시,일요일,서울특별시 강남구 신사동 636-23,37.5273127,127.0349333,02-514-4123,2022-11-18
artist,BTOB,갯벌의진주본점,restaurant,"BTOB 서은광, BTS 진이 함께 방문한 맛집",매일 16시 - (익일) 04시,정보없음,연중무휴,서울특별시 강남구 학동로2길 55,37.508091,127.023852,02-544-8892,2022-11-18
artist,BTOB,아날로그 테이블 연남,restaurant,육성재도 다녀간 홍대입구역 이탈리아 맛집,매일 11시 30분 - 22시,"월-목 15시 - 17시, 금-일 15시 - 16시 30분",연중무휴,서울특별시 마포구 월드컵북로2길 93,37.558719,126.924797,02-6397-0606,2022-11-18
artist,BTOB,용답역 인도교,playground,도깨비 드라마에서 육성재가 걸어간 육교 촬영지,매일 00시 - 24시,정보없음,연중무휴,서울특별시 성동구 살곶이길 159,37.562188,127.049238,02-2286-7265,2022-11-18
artist,BTOB,플럼프,cafe,큐브소속사에서 만든 특별한 카페,매일 10시 - 19시,정보없음,연중무휴,서울특별시 성동구 아차산로 83 1층,37.545658,127.053456,02-3409-0113,2022-11-18
artist,BTOB,성수찜닭,restaurant,큐브방송에서 비투비가 추천했던 찜닭 맛집,매일 10시 30분 - 23시,정보없음,연중무휴,서울특별시 성동구 아차산로7길 28,37.54775,127.055434,02-497-3663,2022-11-18
artist,BTOB,마호가니 여의도점,cafe,임현식이 EXID 하니와 만난 그 카페,"평일 07시 - 21시, 주말 10시 - 21시",정보없음,연중무휴,서울특별시 영등포구 여의대로 66 하이투자증권빌딩,37.524669,126.923773,02-785-8880,2022-11-18
artist,BTOB,코레아노스 키친 녹사평점,restaurant,브이앱 Ch+ 릴레이 방송에서 프니엘의 추천 맛집,매일 12시 - 22시,정보없음,연중무휴,서울특별시 용산구 녹사평대로40길 46,37.534382,126.988213,02-795-4427,2022-11-18
artist,BTOB,한복남 경복궁점,playground,피키캐스트 유튜브에서 비투비가 입은 한복 협찬점,매일 09시 - 19시,정보없음,연중무휴,서울특별시 종로구 사직로 133-5,37.5762,126.97329,,2022-11-18
artist,BTOB,경복궁,playground,비투비 육성재가 우결에서 한복을 입고 간 곳,"수-월 09시 - 17시 (11월-2월), 수-월 09시 - 18시 (3-5월, 9-10월), 수-월 09시 - 18시 30분 (6-8월)",정보없음,화요일(공휴일인 경우 다음날 휴무),서울특별시 종로구 사직로 161,37.5806736,126.976952,02-3700-3900,2022-11-18
artist,BTOB,청계천,playground,비투비 육성재가 우결에서 데이트를 한 장소,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 서린동 148,37.569205,126.97791,02-2290-6114,2022-11-18
artist,BTOB,원조정할머니기름떡볶이,restaurant,구오즈의 떡볶이 투어 장소,매일 07시 - 20시 30분,정보없음,연중무휴,서울특별시 종로구 자하문로15길 18,37.580741,126.970021,02-735-7289,2022-11-18
artist,BTOB,황산초지바다낚시터,playground,예능 촬영한 강화도 바다 낚시터,매일 00시 - 24시,정보없음,연중무휴,인천광역시 강화군 길상면 초지리 1325-60,37.61793,126.535764,032-937-3333,2022-11-18
artist,BTOB,월미테마파크,playground,비투비 육성재가 우결에서 교복데이트를 한 곳,"평일 10시 - 21시, 주말 10시 - 23시",정보없음,연중무휴,인천광역시 중구 월미문화로 81,37.471305,126.59629,032-761-0997,2022-11-18
artist,BTOB,잘생긴 돈까스 본점,restaurant,육성재가 방문한 돈까스 집,일-금 11시 - 20시 30분,정보없음,토요일,전라남도 나주시 대호길 89,35.042795,126.716599,061-334-1295,2022-11-18
artist,BTOB,초원사진관,playground,육성재 인스타그램에 업로드 된 장소,매일 09시 - 21시 30분,정보없음,"1, 3번째 월요일",전라북도 군산시 구영2길 12-1,35.98771,126.708369,063-445-6879,2022-11-18
artist,BTOB,동복해녀식당,restaurant,예쁘장한 구오즈에서 제주도에서 첫 끼를 먹은 곳,금-수 10시 30분 - 18시 30분,정보없음,목요일,제주특별자치도 제주시 구좌읍 동복로 5,33.553505,126.706909,064-783-4158,2022-11-18
artist,BTOB,월정리 해수욕장,playground,예쁘장한 구오즈에서 간 제주도 해변,매일 00시 - 24시,정보없음,연중무휴,제주특별자치도 제주시 구좌읍 월정리 33-3,33.556005,126.796243,064-740-6000,2022-11-18
artist,BTOB,비젠빌리지,stay,예쁘장한 구오즈에서 구오즈가 머문 제주도 숙소,"매일 입실 16시, 퇴실 11시",정보없음,연중무휴,제주특별자치도 제주시 구좌읍 하도9길 72,33.511554,126.890803,,2022-11-18
artist,BTOB,방긋스낵,restaurant,예쁘장한 구오즈에서 간 통문어 떡볶이집,토-수 11시 - 16시,정보없음,"목요일, 금요일",제주특별자치도 제주시 구좌읍 행원로1길 32-5,33.555091,126.800453,0507-1330-0884,2022-11-18
artist,BTOB,새별오름,playground,서은광이 인스타에 직접 올린 제주도의 명소,매일 00시 - 24시,정보없음,연중무휴,제주특별자치도 제주시 애월읍 봉성리 산 59-8,33.366283,126.356461,064-740-6000,2022-11-18
artist,BTOB,제주빅볼랜드,playground,비투비 육성재가 우결에서 버블볼을 탄 곳,매일 09시 30분 - 17시 30분,12시 - 13시,연중무휴,제주특별자치도 제주시 애월읍 산록서로 15,33.389289,126.377993,1588-6418,2022-11-18
artist,CIX,아쿠아플라넷 일산,playground,CIX 현석이 가족과 방문했던 아쿠아리움,매일 10시 - 18시,정보없음,연중무휴,경기도 고양시 일산서구 한류월드로 282,37.66383,126.75556,1833-7001,2022-11-18
artist,CIX,헤이미 마카롱,cafe,CIX 진영이 용희에게 줄 마카롱을 샀던 가게,"평일 11시 - 20시, 주말 11시 - 18시",정보없음,"월요일, 화요일",서울특별시 강남구 논현로172길 21,37.510366,127.034717,0507-1400-7243,2022-11-18
artist,CIX,안녕낯선사람,cafe,CIX 멤버가 자주 방문하는 카페,"일-목 08시 30분 - 23시, 금-토 12시 - 23시",정보없음,연중무휴,서울특별시 마포구 어울마당로5길 40,37.549776,126.918544,070-4115-5610,2022-11-18
artist,CIX,터틀힙,playground,CIX BX의 생일케이크를 주문했던 곳,매일 12시 - 20시,정보없음,연중무휴,서울특별시 마포구 연남로1길 44 1층 터틀힙,37.5597906,126.925767,02-332-5851,2022-11-18
artist,CIX,CGV 신촌아트레온,playground,CIX 승훈이 매니저와 갔던 영화관,상영시간별 상이,정보없음,정보없음,서울특별시 서대문구 신촌로 129,37.556489,126.940329,1544-1122,2022-11-18
artist,CIX,서울숲,playground,CIX가 화보 촬영을 했던 서울숲,매일 00시 - 24시,정보없음,연중무휴,서울특별시 성동구 뚝섬로 273,37.544046,127.040414,02-460-2905,2022-11-18
artist,CIX,단하나케이크 신천점,playground,CIX 진영의 생일케이크를 만들었던 곳,"평일 11시 - 20시, 주말 11시 - 18시",정보없음,격주 화요일,"서울특별시 송파구 백제고분로7길 33(잠실동, 3층)",37.510891,127.082606,02-2202-1117,2022-11-18
artist,CIX,롯데월드,playground,CIX 멤버가 자체 예능을 찍었던 놀이공원,매일 10시 - 21시,정보없음,연중무휴,서울특별시 송파구 올림픽로 240,37.5112601,127.097998,1661-2000,2022-11-18
artist,CIX,을왕리해수욕장,playground,CIX 진영이 밤에 찾아갔던 바닷가,매일 00시 - 24시,정보없음,연중무휴,인천광역시 중구 용유서로302번길 16-15,37.447737,126.372515,032-760-6280,2022-11-18
artist,CIX,전주한옥마을,playground,CIX 용희가 설 연휴에 방문한 한옥마을,매일 00시 - 24시,정보없음,연중무휴,전라북도 전주시 완산구 기린대로 99,35.81579,127.153349,063-282-1330,2022-11-18
artist,CIX,전망,cafe,CIX 용희가 전주한옥마을에서 갔던 카페,매일 09시 - 23시,정보없음,연중무휴,전라북도 전주시 완산구 한지길 89,35.816362,127.154047,063-232-6106,2022-11-18
artist,CLC,강문해변,playground,장예은이 바쁜 스케줄 속에서 쉬러 간 곳,매일 00시 - 24시,정보없음,연중무휴,강원도 강릉시 창해로350번길 5,37.79663,128.917612,033-640-4920,2022-11-18
artist,CLC,동두천 문화극장,playground,CLC 장예은이 옛날에 아빠와 가던 극장,상영표에 따라 유동적 운영,정보없음,연중무휴,경기도 동두천시 동광로 66,37.908291,127.055827,031-863-3000,2022-11-18
artist,CLC,서울숲,playground,유진과 승연이 자전거 타며 꽃사슴을 본 곳,매일 00시 - 24시,정보없음,연중무휴,서울특별시 성동구 뚝섬로 273,37.544046,127.040414,02-460-2905,2022-11-18
artist,Day6,옥산장 돌과이야기,restaurant,"6시 내 고향에 원필, 영케이가 먹은 곤드레 밥집",매일 08시 - 19시,15시 - 16시,"1, 3번째 월요일",강원도 정선군 여량면 여량 3길 79,37.473119,128.726271,033-562-0739,2022-11-18
artist,Day6,경주 양동마을,playground,투어 아바타 EP2에서 이용한 숙소가 있는 마을,평일 09시 - 18시,정보없음,연중무휴,경상북도 경주시 강동면 양동리 125,36.001568,129.252632,070-7098-3569,2022-11-18
artist,Day6,교촌마을,playground,"투어 아바타에 성진, 영케이가 나온 오프닝 장소",이용시간이 상이함. (일일 체험 및 숙박 가능),정보없음,연중무휴,경상북도 경주시 교촌길 39-2,35.829625,129.217201,054-760-7880,2022-11-18
artist,Day6,경주 성동시장,playground,투어 아바타 EP2에 나온 시장 음식을 먹은 곳,매일 07시 - 20시,정보없음,연중무휴,경상북도 경주시 동문로 24번길 12,35.845501,129.216302,054-772-4226,2022-11-18
artist,Day6,추억의달동네,playground,투어 아바타 EP2에 나온 옛날 추억을 체험한 곳,매일 09시 - 19시,정보없음,연중무휴,경상북도 경주시 보불로 216-8,35.803675,129.312426,0507-1444-5014,2022-11-18
artist,Day6,동궁과 월지,playground,투어 아바타 EP1에 마지막으로 야경 보러 간 곳,매일 09시 - 22시,정보없음,연중무휴,경상북도 경주시 원화로 102,35.83429,129.226584,054-750-8655,2022-11-18
artist,Day6,첨성대,playground,투어 아바타 EP1 첫 번째 퀴즈 장소,매일 00시 - 24시,정보없음,연중무휴,경상북도 경주시 첨성로 140-25,35.83469,129.219066,1600-0064,2022-11-18
artist,Day6,영진돼지국밥 본점,restaurant,성진이 맛집으로 추천한 국밥집,매일 09시 30분 - 21시 30분,15시 - 17시,일요일,부산광역시 사하구 하신번영로157번길 39,35.096658,128.957916,051-206-3820,2022-11-18
artist,Day6,청양수산,restaurant,영케이의 단골 횟집,매일 09시 - 21시,정보없음,연중무휴,서울 동작구 노들로 674 노량진수산시장 1층 활어 40호,37.515263,126.94087,,2022-11-18
artist,Day6,잔비워,restaurant,DAY6는 뒤풀이 라이브 중 EP.3 나온 치킨집,매일 17시 30분 - (익일) 04시 30분,정보없음,연중무휴,서울특별시 강남구 도산대로89길 17,37.525873,127.051103,02-540-3392,2022-11-18
artist,Day6,영천영화 뜰,restaurant,Jae & 도운의 Our V Day에 나온 고깃집,매일 00시 - 24시,정보없음,연중무휴,서울특별시 강남구 도산대로90길 3 상민빌딩 5층,37.523959,127.04957,02-3442-0381,2022-11-18
artist,Day6,웅골 본점,restaurant,성진의 목요 미식회 V 라이브의 샤브샤브 집,"월-토 11시 - 22시, 일 09시 30분 - 22시",정보없음,연중무휴,서울특별시 강동구 강동대로 53길 18,37.5235,127.131948,02-486-8861,2022-11-18
artist,Day6,카페아셀,cafe,마이데이의 생일을 축하하며 V 라이브 했던 카페,"평일 10시 30분 - 21시, 주말 10시 30분 - 22시",정보없음,연중무휴,서울특별시 강동구 강동대로 53길 35,37.524466,127.131812,02-488-0788,2022-11-18
artist,Day6,램니쿠야 둔촌 본점,restaurant,영현&성진이 V 라이브를 했던 양고기 집,"평일 12시 - (익일) 01시, 주말 12시 - 24시",정보없음,연중무휴,서울특별시 강동구 양재대로 87길 23,37.525581,127.13374,0507-1341-0729,2022-11-18
artist,EXID,오리날다,restaurant,"정화의 사인이 있는 닭, 오리 맛집",매일 10시 - 21시,정보없음,"1, 3번째 화요일",강원도 춘천시 서면 율장길 17,37.843695,127.5679,033-263-5226,2022-11-18
artist,EXID,황토집 숯불닭갈비,restaurant,하니의 방문 사인이 있는 곳,수-월 11시 30분 - 21시 30분,정보없음,화요일,강원도 춘천시 신북읍 신샘밭로 656-9,37.928979,127.783003,033-243-4705,2022-11-18
artist,EXID,제주 진 뒷고기 탄현점,restaurant,EXID 방문 사인이 있는 고깃집,화-일 16시 - 22시,정보없음,월요일,경기도 고양시 일산서구 탄현로 6번길 23-21,37.693222,126.773646,031-925-3878,2022-11-18
artist,EXID,시실리펍,restaurant,XX에서 하니가 바텐더 주연으로 나오는 펍,매일 17시 - (익일) 02시,정보없음,연중무휴,경기도 안산시 단원구 광덕대로 161,37.310986,126.829091,0507-1389-1122,2022-11-18
